id,preco
7680,7.122.037.459.297.061
7681,8.189.852.569.874.583
7682,11.838.916.761.032.412
7683,11.342.031.827.880.276
7684,9.032.558.713.251.756
7685,10.676.715.294.791.278
7686,8.556.551.269.388.238
7687,6.886.220.596.318.868
7688,8.148.833.827.909.343
7689,8.920.033.649.235.569
7690,13.828.060.950.332.750
7691,14.897.644.324.258.436
7692,10.096.780.023.290.902
7693,13.019.073.577.660.790
7694,10.156.643.432.826.838
7695,10.138.046.754.925.264
7696,8.782.018.499.571.943
7697,6.255.511.317.694.861
7698,9.430.856.455.483.318
7699,9.756.871.498.991.990
7700,37.553.400.972.416.624
7701,8.425.535.558.951.371
7702,12.970.327.523.512.818
7703,10.695.437.774.908.900
7704,7.633.556.133.678.439
7705,9.288.597.962.286.822
7706,9.100.547.824.179.978
7707,6.446.567.340.097.604
7708,11.100.432.949.914.660
7709,14.278.392.488.809.078
7710,10.002.655.134.230.696
7711,9.671.423.432.199.314
7712,8.510.371.724.993.418
7713,9.044.431.849.929.178
7714,12.608.657.402.769.230
7715,8.047.860.094.396.834
7716,9.903.725.835.529.186
7717,3.685.965.000.526.309
7718,11.034.486.257.067.824
7719,11.722.938.580.312.694
7720,6.652.816.318.311.961
7721,14.042.095.166.998.808
7722,14.540.406.291.498.274
7723,10.783.461.105.741.314
7724,8.789.157.791.802.508
7725,7.853.656.972.818.267
7726,5.665.920.942.911.193
7727,7.280.922.567.388.431
7728,8.001.579.197.576.922
7729,13.914.930.719.196.354
7730,13.657.830.440.359.176
7731,10.176.752.735.898.922
7732,7.862.653.423.170.135
7733,8.318.351.916.912.435
7734,12.590.944.808.317.982
7735,6.367.812.243.567.068
7736,5.979.360.718.277.262
7737,15.085.805.691.981.918
7738,6.167.014.988.365.467
7739,9.789.116.166.581.958
7740,8.171.531.444.634.843
7741,8.150.477.774.812.456
7742,8.235.363.290.006.198
7743,7.405.828.639.661.506
7744,11.902.218.991.126.282
7745,11.295.781.405.657.022
7746,8.640.301.629.152.732
7747,7.757.877.972.191.486
7748,9.307.157.208.005.452
7749,11.574.209.021.120.788
7750,7.585.180.035.666.228
7751,15.738.785.327.147.600
7752,12.378.382.581.993.620
7753,8.270.916.133.016.837
7754,7.052.835.454.222.932
7755,11.440.986.335.242.494
7756,7.347.687.006.767.038
7757,12.748.669.500.670.838
7758,11.313.020.896.491.624
7759,14.777.483.732.236.526
7760,21.938.013.464.339.476
7761,10.960.846.860.895.360
7762,11.177.484.606.334.090
7763,7.491.801.815.472.544
7764,10.670.995.033.153.416
7765,9.548.503.430.723.514
7766,10.612.819.105.434.340
7767,12.659.952.912.896.248
7768,9.181.197.256.668.646
7769,8.482.799.289.837.656
7770,11.253.946.137.006.638
7771,3.625.095.305.748.209
7772,9.691.828.742.117.144
7773,12.868.842.563.935.684
7774,11.439.920.284.715.432
7775,4.675.321.065.489.212
7776,8.991.691.340.355.752
7777,7.674.334.468.558.656
7778,9.084.936.464.541.664
7779,10.245.795.623.442.754
7780,7.522.427.134.099.565
7781,8.529.085.694.334.939
7782,9.939.851.858.165.176
7783,5.531.131.396.269.945
7784,9.218.414.801.874.862
7785,8.592.185.630.927.670
7786,7.661.878.767.161.828
7787,13.429.574.182.391.162
7788,8.490.294.076.100.253
7789,13.714.877.781.359.266
7790,8.191.066.249.599.991
7791,9.529.142.320.987.900
7792,12.908.728.909.577.844
7793,12.511.383.659.389.584
7794,8.627.558.036.117.804
7795,8.812.209.688.754.139
7796,10.858.325.184.175.730
7797,13.326.586.416.508.568
7798,9.784.985.948.642.522
7799,10.285.977.985.193.758
7800,6.466.864.933.730.997
7801,11.339.759.446.301.710
7802,6.781.337.559.187.272
7803,11.335.384.212.268.966
7804,9.248.897.520.208.942
7805,9.924.484.254.441.510
7806,13.056.973.120.947.516
7807,8.632.676.437.204.559
7808,13.803.061.597.705.950
7809,19.041.371.495.287.100
7810,8.995.130.513.911.286
7811,10.433.996.031.871.900
7812,8.247.625.503.370.425
7813,9.181.488.394.080.524
7814,10.519.833.402.492.926
7815,12.797.922.998.871.886
7816,6.715.302.900.967.672
7817,10.023.935.208.927.436
7818,12.675.252.775.413.388
7819,7.623.352.822.746.141
7820,7.690.554.839.653.404
7821,10.150.012.134.349.502
7822,6.455.845.772.608.358
7823,9.874.784.624.063.394
7824,9.058.670.422.357.922
7825,9.260.092.909.450.820
7826,12.987.231.348.689.792
7827,8.271.286.056.447.428
7828,12.019.536.963.228.640
7829,16.416.669.984.132.858
7830,6.243.357.833.064.403
7831,10.211.371.556.005.248
7832,8.768.696.709.783.946
7833,9.437.586.630.403.958
7834,9.800.894.336.055.656
7835,8.536.952.467.537.360
7836,9.865.367.277.181.530
7837,12.367.097.763.396.228
7838,9.462.870.756.050.428
7839,8.978.531.189.161.559
7840,8.446.271.608.683.074
7841,8.202.105.611.262.093
7842,9.293.684.447.209.452
7843,7.143.055.661.689.119
7844,9.160.742.566.099.894
7845,11.281.659.593.717.322
7846,13.219.409.263.054.938
7847,18.503.586.716.765.104
7848,7.121.915.199.427.168
7849,9.227.291.664.299.840
7850,7.454.707.560.613.387
7851,9.362.787.735.046.324
7852,5.811.122.072.601.000
7853,21.539.866.325.004.628
7854,11.574.382.718.823.562
7855,12.745.549.516.046.666
7856,15.216.079.830.931.160
7857,7.936.873.442.934.077
7858,7.544.075.001.477.234
7859,12.368.552.608.227.436
7860,11.923.787.325.787.838
7861,14.152.604.539.985.826
7862,7.473.621.448.632.097
7863,9.789.310.200.650.612
7864,10.336.576.744.908.316
7865,11.141.332.134.784.716
7866,9.064.171.426.182.810
7867,9.633.629.478.044.744
7868,14.192.832.949.295.578
7869,14.907.180.591.808.252
7870,14.796.896.292.015.148
7871,9.279.044.051.462.860
7872,10.373.682.216.849.136
7873,8.149.692.267.679.393
7874,10.130.967.397.164.472
7875,9.466.885.008.158.666
7876,10.913.429.353.501.398
7877,12.566.653.109.252.646
7878,9.449.821.319.210.658
7879,6.515.092.134.478.084
7880,7.955.984.427.744.079
7881,6.878.292.266.485.453
7882,8.598.044.804.812.296
7883,6.512.887.224.003.331
7884,13.545.399.270.533.040
7885,12.802.378.906.463.280
7886,7.153.904.684.683.776
7887,6.429.652.404.682.102
7888,12.437.872.254.561.828
7889,9.053.545.364.918.924
7890,8.385.968.567.115.757
7891,11.557.222.660.521.550
7892,10.787.190.889.022.046
7893,7.718.245.957.442.301
7894,8.507.802.047.221.809
7895,10.854.243.251.994.156
7896,14.762.450.945.722.334
7897,11.626.186.978.173.100
7898,12.083.907.366.469.230
7899,20.537.690.741.786.100
7900,15.353.683.981.002.268
7901,10.831.722.161.473.390
7902,9.686.686.406.795.938
7903,8.584.953.309.124.574
7904,8.747.990.229.620.767
7905,6.760.791.211.587.612
7906,5.708.609.920.930.045
7907,7.670.900.772.251.128
7908,10.126.840.028.133.274
7909,7.567.354.157.454.588
7910,11.728.706.969.060.532
7911,13.513.985.596.680.590
7912,9.919.040.996.320.862
7913,9.078.912.947.980.066
7914,12.187.444.772.143.346
7915,12.386.270.940.003.974
7916,10.963.861.600.431.144
7917,10.318.870.178.029.090
7918,6.510.584.361.773.076
7919,6.290.305.085.082.110
7920,8.060.729.064.992.586
7921,8.934.111.465.579.050
7922,11.454.768.963.317.068
7923,11.946.482.151.617.668
7924,15.907.074.687.114.308
7925,10.369.811.788.665.248
7926,11.909.466.733.844.238
7927,5.049.776.169.033.522
7928,9.134.474.869.532.386
7929,14.822.638.002.179.438
7930,5.086.535.972.907.069
7931,7.672.346.690.194.567
7932,6.203.016.169.906.082
7933,12.799.321.541.160.664
7934,10.480.294.654.447.612
7935,10.146.659.022.310.176
7936,11.628.133.168.007.400
7937,9.755.850.449.222.910
7938,9.232.408.224.338.398
7939,10.007.076.174.718.056
7940,10.040.872.035.148.638
7941,10.549.747.820.695.894
7942,6.338.136.247.191.682
7943,9.006.423.965.761.599
7944,8.726.307.412.180.103
7945,11.876.974.359.490.600
7946,9.578.357.252.187.022
7947,13.201.220.596.029.066
7948,5.877.009.578.296.637
7949,8.405.542.480.591.900
7950,9.179.678.217.948.532
7951,16.231.545.310.862.490
7952,11.616.437.618.285.288
7953,5.568.130.963.883.611
7954,8.809.488.959.792.437
7955,9.868.408.352.551.020
7956,7.730.177.578.130.621
7957,8.068.284.910.768.438
7958,8.965.452.899.131.862
7959,16.197.948.816.439.852
7960,8.983.520.721.394.512
7961,8.872.630.690.061.198
7962,10.916.340.601.375.102
7963,7.436.215.095.451.422
7964,11.059.974.123.570.886
7965,7.309.389.696.238.478
7966,11.562.381.711.097.592
7967,9.224.855.220.212.946
7968,10.233.874.027.809.894
7969,7.428.183.738.706.912
7970,8.321.578.839.125.019
7971,8.939.306.545.008.201
7972,9.666.469.428.163.522
7973,15.267.205.217.645.678
7974,10.365.703.383.350.486
7975,15.239.204.851.252.344
7976,6.776.767.235.276.026
7977,10.635.219.747.216.712
7978,11.749.825.872.572.648
7979,12.569.675.454.881.508
7980,8.448.970.770.173.094
7981,6.682.262.705.739.415
7982,5.359.337.923.532.964
7983,7.923.637.246.051.075
7984,11.786.114.928.905.982
7985,19.963.336.556.801.164
7986,7.928.955.008.336.637
7987,15.210.397.250.545.414
7988,15.114.506.320.975.860
7989,10.582.791.244.564.734
7990,13.696.620.768.096.574
7991,11.923.068.076.980.136
7992,8.460.994.932.305.883
7993,7.502.405.057.072.670
7994,6.307.969.651.689.140
7995,10.823.667.823.351.374
7996,7.681.641.705.447.377
7997,8.519.132.887.888.596
7998,7.924.863.464.624.367
7999,8.205.929.116.887.528
8000,7.520.061.874.095.043
8001,11.021.609.162.964.638
8002,13.604.875.412.691.708
8003,6.595.787.167.890.744
8004,7.638.178.204.777.668
8005,12.019.648.686.945.744
8006,17.806.878.285.237.142
8007,8.626.194.346.249.455
8008,7.261.614.010.896.684
8009,6.862.486.976.892.464
8010,19.946.822.980.612.284
8011,9.530.098.269.817.172
8012,12.399.580.414.919.288
8013,11.506.702.509.214.962
8014,6.781.096.098.191.439
8015,9.524.020.082.778.942
8016,6.330.848.959.863.735
8017,14.567.944.723.092.786
8018,7.285.829.565.427.129
8019,9.536.106.603.321.396
8020,4.082.938.859.349.465
8021,10.730.077.378.626.320
8022,13.773.697.830.066.922
8023,12.839.800.459.948.102
8024,9.449.244.702.598.044
8025,12.515.593.522.176.958
8026,12.055.747.411.259.622
8027,11.057.001.656.358.518
8028,11.365.799.244.851.850
8029,18.909.291.630.252.516
8030,10.250.325.571.305.272
8031,8.372.036.345.250.463
8032,12.336.234.656.315.832
8033,6.158.771.739.476.312
8034,8.329.243.718.001.542
8035,10.932.226.327.792.288
8036,18.334.804.794.162.012
8037,8.858.797.636.397.836
8038,11.786.312.747.006.424
8039,11.206.266.636.331.960
8040,8.302.581.792.592.029
8041,18.235.311.777.556.324
8042,8.458.974.824.566.505
8043,16.798.650.374.162.168
8044,10.182.205.190.173.454
8045,10.608.122.861.211.732
8046,8.347.909.302.278.473
8047,10.208.509.340.532.508
8048,9.894.055.775.698.566
8049,4.667.281.211.982.410
8050,16.833.389.035.855.104
8051,6.215.343.054.712.782
8052,9.968.738.003.043.440
8053,12.845.728.432.768.460
8054,8.291.194.475.254.643
8055,10.087.967.436.638.336
8056,10.991.720.194.832.502
8057,7.942.320.308.273.797
8058,29.982.866.532.414.632
8059,7.416.514.384.895.641
8060,14.464.380.573.323.644
8061,6.811.142.486.733.129
8062,8.750.438.570.349.432
8063,12.491.273.184.744.246
8064,11.522.329.602.993.332
8065,9.420.142.794.665.156
8066,8.976.574.356.599.752
8067,7.902.885.731.227.350
8068,10.643.429.464.091.238
8069,8.202.245.187.829.525
8070,12.165.364.204.401.790
8071,11.884.692.724.998.720
8072,10.715.192.922.475.658
8073,10.824.755.658.227.036
8074,11.977.343.687.988.510
8075,4.892.596.902.336.892
8076,14.262.722.353.991.938
8077,8.320.399.488.023.918
8078,7.733.170.847.415.670
8079,10.913.224.565.329.190
8080,13.942.165.305.934.052
8081,9.953.885.310.643.784
8082,8.743.340.942.969.457
8083,9.313.721.690.527.350
8084,8.286.162.338.454.052
8085,9.894.126.456.816.524
8086,13.096.508.783.210.630
8087,10.741.041.330.491.058
8088,8.044.225.484.216.049
8089,5.410.999.802.742.213
8090,9.167.278.745.693.628
8091,10.549.683.197.603.698
8092,10.494.770.789.305.802
8093,10.021.950.905.327.036
8094,7.492.392.621.727.004
8095,10.777.814.331.085.350
8096,10.611.300.993.919.372
8097,11.423.336.620.196.110
8098,11.778.661.559.894.388
8099,6.570.922.560.503.450
8100,10.599.308.121.052.992
8101,8.732.524.471.138.945
8102,5.991.884.922.144.010
8103,14.931.808.575.889.382
8104,11.335.696.623.750.094
8105,11.720.629.734.009.448
8106,12.937.033.303.550.616
8107,12.079.641.995.124.874
8108,9.181.621.935.526.908
8109,17.720.205.185.996.178
8110,9.555.485.296.699.302
8111,10.040.816.922.404.672
8112,13.777.613.134.857.880
8113,8.293.241.350.237.291
8114,7.993.883.408.252.676
8115,5.832.504.590.893.378
8116,7.698.270.585.158.465
8117,11.849.386.674.110.724
8118,7.686.863.721.145.904
8119,9.348.908.545.540.050
8120,10.530.958.768.751.826
8121,12.019.685.395.305.856
8122,9.731.755.923.039.180
8123,10.089.611.733.067.490
8124,7.107.115.802.229.936
8125,13.082.809.977.635.800
8126,7.442.536.809.781.741
8127,9.477.108.383.211.828
8128,7.270.213.661.037.168
8129,16.469.026.524.227.294
8130,11.943.524.462.449.534
8131,6.750.176.309.965.247
8132,11.954.872.626.805.770
8133,2.778.744.187.051.588
8134,11.255.565.889.260.986
8135,8.390.495.996.256.175
8136,8.671.503.969.850.308
8137,8.721.182.811.871.277
8138,7.863.992.898.236.140
8139,11.821.353.091.325.918
8140,9.379.157.469.108.566
8141,9.349.380.027.097.220
8142,9.280.545.358.132.234
8143,8.515.467.044.136.215
8144,13.274.901.795.434.750
8145,9.891.862.643.784.384
8146,5.911.211.019.405.018
8147,10.499.011.692.609.830
8148,7.208.922.542.051.653
8149,6.679.684.416.317.891
8150,9.620.331.423.875.842
8151,10.216.917.083.188.356
8152,7.170.606.098.701.873
8153,9.930.709.103.646.152
8154,9.059.089.793.818.704
8155,12.238.853.833.770.610
8156,11.362.206.833.863.046
8157,7.629.092.543.272.829
8158,8.240.019.619.669.145
8159,11.280.333.051.875.264
8160,14.687.938.763.888.744
8161,8.620.893.850.559.982
8162,16.357.718.711.626.890
8163,15.803.494.473.287.234
8164,8.624.513.389.595.181
8165,9.350.397.581.205.190
8166,8.726.162.316.314.029
8167,11.092.309.679.709.988
8168,16.033.311.349.955.486
8169,7.974.868.314.094.013
8170,5.394.826.608.125.621
8171,8.634.873.688.788.042
8172,13.724.328.690.190.518
8173,10.233.372.241.522.242
8174,9.431.718.987.619.116
8175,6.341.459.144.750.628
8176,9.503.435.966.019.474
8177,5.303.463.988.845.463
8178,11.789.602.517.621.508
8179,10.579.672.737.355.326
8180,9.447.938.841.365.036
8181,9.666.927.900.589.320
8182,11.123.381.215.999.602
8183,10.099.395.842.023.866
8184,16.997.786.339.895.646
8185,6.218.210.558.449.425
8186,8.422.072.204.581.802
8187,15.464.911.051.306.282
8188,6.358.289.035.036.195
8189,8.837.891.155.845.543
8190,12.879.796.133.392.874
8191,8.577.081.678.488.358
8192,14.741.442.345.788.740
8193,11.721.213.057.468.964
8194,8.030.039.754.736.126
8195,10.052.270.673.763.754
8196,8.573.708.812.154.221
8197,13.458.945.326.411.496
8198,11.035.985.072.108.226
8199,15.216.943.014.260.100
8200,11.649.807.258.149.488
8201,8.898.413.576.969.740
8202,13.612.996.061.623.144
8203,9.298.303.733.123.036
8204,8.070.098.374.953.636
8205,12.403.727.916.318.200
8206,10.010.260.741.960.562
8207,9.991.582.578.955.968
8208,13.779.336.207.000.332
8209,7.402.883.544.286.661
8210,9.405.546.001.997.182
8211,12.039.723.754.665.974
8212,12.313.598.064.556.478
8213,11.538.585.361.672.746
8214,9.800.264.916.528.970
8215,6.516.315.296.837.123
8216,10.643.610.039.626.984
8217,11.962.490.339.011.852
8218,12.316.692.717.197.206
8219,9.159.668.818.315.264
8220,10.333.267.569.685.592
8221,13.118.055.483.313.926
8222,11.448.649.305.015.476
8223,6.636.981.080.364.184
8224,11.172.384.661.119.548
8225,8.610.979.696.991.199
8226,14.825.630.547.946.986
8227,5.876.819.472.655.098
8228,9.759.714.260.674.034
8229,6.289.029.614.450.405
8230,11.825.804.178.341.018
8231,8.543.097.085.558.499
8232,10.228.671.905.335.682
8233,7.594.411.558.377.614
8234,9.331.364.947.840.104
8235,6.190.526.995.472.706
8236,10.566.423.653.026.750
8237,8.599.579.919.088.949
8238,40.388.159.467.609.440
8239,7.756.551.036.604.272
8240,5.880.772.358.581.242
8241,5.133.808.543.444.555
8242,9.920.991.368.936.714
8243,7.395.416.020.293.015
8244,13.201.699.237.662.740
8245,9.536.224.901.964.976
8246,5.696.175.376.734.444
8247,8.941.012.514.423.297
8248,13.619.867.048.579.744
8249,9.590.399.630.185.178
8250,11.717.211.943.593.072
8251,16.481.313.859.617.628
8252,11.783.951.406.013.452
8253,17.779.527.359.029.908
8254,16.068.352.265.511.668
8255,5.867.985.533.010.020
8256,11.000.700.862.637.012
8257,9.172.671.649.165.498
8258,6.266.325.761.480.921
8259,10.967.631.401.127.126
8260,12.566.623.478.456.352
8261,11.113.030.454.907.058
8262,12.143.790.880.345.648
8263,14.421.955.623.340.470
8264,20.822.938.659.224.372
8265,8.051.117.014.630.174
8266,8.360.808.875.694.446
8267,13.797.392.695.787.282
8268,14.029.992.420.677.594
8269,10.774.023.706.507.346
8270,8.960.875.627.300.699
8271,13.454.101.306.441.914
8272,15.707.256.605.813.228
8273,14.880.345.174.748.838
8274,10.926.289.750.532.980
8275,11.285.528.387.753.442
8276,9.417.936.851.781.848
8277,7.177.571.469.857.140
8278,14.859.200.090.496.472
8279,7.722.996.848.711.402
8280,8.904.088.693.367.508
8281,13.352.017.428.486.854
8282,6.847.946.752.121.635
8283,8.016.474.828.724.105
8284,13.084.558.198.592.456
8285,6.477.058.556.824.370
8286,12.440.112.028.745.220
8287,6.932.779.369.639.516
8288,8.416.991.143.025.078
8289,8.253.301.021.560.256
8290,7.744.648.554.530.795
8291,12.273.908.503.336.684
8292,8.046.966.564.608.665
8293,4.723.945.419.319.025
8294,11.893.966.149.642.798
8295,9.404.773.347.563.492
8296,12.509.613.429.735.308
8297,11.301.550.286.529.520
8298,6.637.751.648.921.204
8299,9.413.696.858.519.716
8300,8.974.121.089.534.824
8301,11.166.978.585.138.370
8302,3.600.657.434.782.795
8303,10.668.006.497.218.912
8304,11.132.757.724.127.142
8305,6.919.900.473.459.827
8306,9.634.351.529.674.264
8307,8.452.185.712.815.940
8308,8.498.735.435.049.992
8309,18.691.755.326.713.388
8310,10.387.139.921.230.776
8311,11.231.444.157.950.036
8312,10.047.443.102.414.944
8313,12.714.207.757.410.786
8314,9.621.486.164.596.558
8315,12.083.907.366.469.230
8316,9.783.198.242.902.394
8317,7.952.810.538.991.273
8318,9.497.440.860.859.382
8319,13.086.756.430.882.670
8320,7.512.558.132.371.164
8321,8.731.001.969.714.293
8322,7.262.468.432.112.299
8323,7.474.342.896.594.912
8324,6.266.951.359.474.245
8325,9.955.680.305.155.930
8326,8.849.362.810.924.005
8327,9.887.806.331.070.062
8328,16.678.141.585.387.192
8329,8.120.204.148.226.895
8330,6.680.819.366.073.477
8331,7.888.826.552.059.290
8332,10.438.815.560.752.914
8333,10.640.196.394.308.826
8334,11.604.588.173.575.512
8335,11.829.179.713.447.624
8336,10.019.385.672.106.484
8337,7.291.837.515.039.712
8338,11.645.211.818.286.374
8339,11.766.131.780.765.838
8340,11.672.924.929.276.478
8341,8.044.742.784.315.193
8342,7.898.253.043.554.184
8343,12.280.173.603.433.798
8344,13.841.233.924.601.914
8345,9.962.366.094.833.970
8346,11.445.426.751.267.726
8347,9.147.263.589.021.796
8348,4.203.721.671.436.436
8349,4.267.933.795.311.237
8350,8.217.727.910.669.214
8351,8.547.107.568.297.568
8352,11.641.500.717.401.346
8353,8.033.335.369.105.677
8354,16.127.987.035.820.802
8355,18.063.463.260.637.292
8356,29.421.564.465.882.696
8357,13.077.001.513.123.952
8358,11.453.111.481.000.810
8359,6.255.562.281.533.575
8360,11.131.078.118.029.326
8361,7.270.847.719.584.604
8362,10.797.605.250.078.050
8363,9.307.586.855.946.792
8364,7.565.273.225.881.346
8365,11.001.304.096.009.810
8366,9.263.685.002.129.274
8367,14.768.027.825.491.432
8368,7.053.752.206.329.772
8369,7.181.643.344.850.983
8370,5.739.010.029.434.629
8371,9.986.399.580.923.102
8372,10.078.443.786.452.498
8373,11.378.123.927.989.802
8374,7.068.379.412.780.983
8375,14.472.192.894.977.028
8376,7.534.793.726.709.455
8377,11.271.703.205.955.668
8378,9.459.667.122.391.576
8379,7.628.056.895.901.516
8380,10.073.810.602.527.298
8381,14.122.558.511.207.780
8382,8.619.234.353.690.552
8383,8.108.947.905.166.579
8384,12.005.428.383.381.352
8385,12.207.120.139.050.000
8386,10.689.967.927.799.320
8387,8.839.617.203.861.748
8388,8.484.881.947.958.158
8389,8.029.646.854.172.948
8390,13.066.427.871.055.522
8391,7.266.783.536.556.075
8392,8.685.397.295.358.327
8393,10.642.976.480.090.852
8394,7.039.455.869.025.708
8395,10.633.728.488.444.086
8396,10.842.024.453.087.152
8397,9.243.987.238.280.590
8398,10.629.761.196.918.082
8399,13.131.721.154.622.194
8400,10.592.418.798.576.876
8401,8.983.286.193.786.085
8402,11.727.918.323.040.746
8403,10.141.006.114.481.182
8404,7.452.954.306.024.260
8405,8.401.502.793.034.558
8406,7.251.732.334.394.368
8407,12.733.149.030.397.466
8408,9.760.100.071.451.292
8409,5.812.136.705.538.262
8410,10.193.219.837.577.910
8411,10.550.776.754.051.184
8412,8.925.565.764.220.321
8413,7.078.272.846.277.595
8414,10.950.479.140.507.072
8415,11.413.157.273.226.268
8416,11.357.019.654.300.986
8417,8.013.156.849.461.387
8418,8.416.957.207.477.173
8419,17.942.955.013.989.532
8420,13.846.853.328.066.528
8421,5.946.768.322.408.040
8422,17.521.907.486.065.184
8423,10.166.160.643.771.414
8424,15.840.694.942.957.258
8425,17.533.456.016.980.814
8426,8.183.372.359.226.635
8427,12.764.502.619.412.902
8428,6.435.040.508.991.692
8429,5.651.590.475.075.154
8430,11.362.870.366.007.240
8431,10.992.315.575.397.796
8432,7.734.324.722.344.593
8433,8.676.775.978.601.724
8434,9.137.794.865.950.260
8435,8.162.443.680.229.595
8436,14.638.362.642.804.790
8437,8.911.121.432.085.123
8438,10.745.222.464.622.702
8439,8.305.018.466.450.486
8440,7.515.397.519.342.759
8441,8.519.477.957.287.425
8442,6.794.312.862.933.916
8443,9.495.052.334.060.702
8444,6.987.109.646.158.704
8445,10.092.509.420.041.302
8446,4.723.867.298.847.238
8447,6.829.741.561.399.135
8448,11.092.852.757.704.640
8449,10.418.036.330.797.918
8450,11.367.674.101.401.938
8451,8.643.439.676.961.317
8452,8.192.977.898.481.483
8453,16.285.849.782.369.130
8454,12.882.629.527.503.916
8455,8.995.466.119.957.670
8456,10.108.199.292.533.456
8457,11.149.520.947.441.216
8458,9.687.712.270.906.408
8459,7.361.621.811.341.993
8460,7.793.278.317.577.831
8461,4.539.683.090.953.612
8462,9.496.781.511.398.612
8463,8.265.869.226.802.527
8464,9.991.760.240.086.524
8465,8.729.820.250.402.261
8466,11.096.272.716.421.890
8467,8.748.403.707.725.917
8468,9.604.598.008.723.928
8469,11.651.364.287.319.066
8470,9.134.651.100.515.984
8471,7.987.348.620.735.413
8472,10.774.248.280.260.288
8473,11.245.469.752.335.118
8474,9.153.864.306.221.504
8475,12.308.814.906.735.320
8476,14.157.920.409.498.942
8477,9.477.501.430.416.426
8478,12.530.540.626.087.012
8479,7.432.597.725.646.972
8480,8.257.305.217.665.715
8481,11.615.927.838.325.632
8482,9.385.149.890.508.824
8483,10.762.632.458.037.238
8484,12.351.819.952.652.180
8485,10.326.917.884.885.980
8486,11.898.748.537.041.482
8487,8.164.263.495.796.247
8488,10.213.599.821.499.320
8489,8.223.270.193.667.519
8490,7.876.223.313.936.174
8491,10.797.149.453.578.154
8492,8.281.952.677.927.685
8493,9.165.110.486.654.924
8494,8.759.624.823.384.548
8495,8.809.711.284.756.346
8496,8.170.346.600.241.719
8497,8.430.049.704.901.485
8498,7.271.652.118.282.703
8499,7.131.772.134.311.543
8500,5.756.223.237.843.015
8501,7.913.265.689.339.380
8502,7.451.593.166.199.193
8503,6.129.521.056.913.386
8504,5.372.771.568.920.193
8505,10.210.580.136.797.482
8506,10.116.110.799.271.192
8507,9.354.135.086.302.942
8508,13.408.496.899.169.060
8509,9.732.378.876.177.108
8510,7.906.675.695.131.844
8511,6.230.568.672.484.863
8512,9.976.546.181.394.290
8513,9.067.311.178.391.382
8514,13.462.371.975.352.146
8515,11.037.922.780.349.742
8516,10.253.009.654.998.250
8517,12.216.122.142.251.502
8518,8.669.222.108.045.678
8519,13.229.007.112.725.900
8520,9.698.029.681.019.396
8521,7.164.220.605.735.752
8522,7.390.466.257.346.285
8523,7.590.096.889.451.688
8524,11.727.630.070.486.800
8525,8.087.335.454.128.359
8526,8.806.351.206.343.219
8527,9.935.582.489.809.852
8528,13.437.990.125.039.000
8529,7.146.472.820.330.775
8530,11.553.756.957.736.318
8531,7.868.312.045.284.919
8532,16.894.532.708.374.306
8533,5.577.490.624.972.550
8534,9.316.964.381.576.916
8535,9.275.332.974.752.088
8536,7.024.089.098.876.288
8537,12.978.918.902.631.470
8538,6.769.277.037.749.233
8539,9.206.935.053.464.770
8540,6.381.769.370.527.884
8541,10.553.900.406.355.384
8542,14.125.658.661.317.622
8543,7.726.224.240.980.104
8544,12.344.186.359.954.586
8545,8.305.266.802.934.507
8546,8.487.584.654.920.149
8547,3.817.067.520.411.889
8548,10.108.826.895.179.424
8549,10.594.681.123.065.850
8550,14.725.227.472.050.696
8551,9.946.984.329.289.748
8552,10.114.101.220.627.594
8553,7.749.793.482.390.561
8554,8.015.969.296.544.797
8555,8.840.140.713.049.384
8556,9.067.181.202.066.936
8557,9.531.195.675.051.114
8558,9.367.785.132.473.574
8559,9.241.807.043.697.012
8560,6.799.701.278.300.738
8561,10.827.633.840.351.216
8562,9.632.227.526.283.982
8563,9.548.280.962.547.504
8564,10.316.286.515.663.234
8565,9.031.262.172.585.988
8566,6.396.930.607.794.072
8567,9.761.690.582.825.540
8568,10.444.019.639.086.624
8569,12.881.835.073.312.432
8570,9.219.199.426.202.196
8571,9.837.561.407.823.898
8572,11.415.875.106.922.138
8573,6.910.935.719.690.527
8574,9.453.774.895.444.326
8575,8.948.520.707.199.960
8576,4.963.727.058.806.340
8577,9.542.974.683.493.676
8578,18.111.224.122.414.980
8579,9.362.580.808.431.466
8580,9.015.143.168.912.586
8581,6.654.959.306.591.106
8582,8.571.937.350.740.306
8583,9.715.397.224.395.690
8584,9.463.874.828.700.706
8585,10.844.176.160.488.364
8586,8.178.325.472.170.309
8587,10.442.802.947.445.318
8588,7.900.678.177.956.412
8589,10.391.912.486.086.024
8590,11.014.032.914.732.818
8591,9.727.926.615.526.958
8592,8.676.383.593.301.054
8593,10.836.777.947.861.570
8594,10.557.483.413.271.956
8595,12.071.160.543.497.028
8596,8.056.659.111.775.034
8597,8.981.402.408.216.888
8598,10.753.631.366.714.630
8599,7.075.403.280.070.236
8600,11.611.333.457.809.874
8601,8.499.063.972.845.781
8602,10.059.547.995.634.474
8603,10.576.804.738.076.028
8604,6.130.804.723.981.904
8605,13.675.702.473.686.386
8606,5.067.347.785.589.033
8607,13.678.811.121.376.962
8608,7.978.419.972.710.208
8609,9.549.573.881.364.164
8610,8.714.545.537.549.108
8611,9.081.338.999.315.274
8612,7.793.537.557.627.052
